id,rubrika,datum,mesec,avtorji,st_besed,cos_podobnost_1,L_podobnost_1,zamik_objav_1[min],id_podobnih_1,cos_podobnost_2,L_podobnost_2,zamik_objav_2[min],id_podobnih_2,cos_podobnost_3,L_podobnost_3,zamik_objav_3[min],id_podobnih_3 
6420-S,trendi,2023-01-14,202301,['STA'],269,0.834279,59,259.0,22525-R,0.498515,68,1496.0,13349-R,0.497759,75,3206.0,7543-R
6421-S,sportal,2023-01-14,202301,"['S. K.', 'STA/Katja Kodba']",593,0.224958,44,2047.0,18745-R,0.205636,58,1550.0,2292-R,0.204472,48,5715.0,18773-R
6422-S,sportal,2022-09-03,202209,['STA'],149,0.449842,60,3639.0,15777-R,0.437502,43,1425.0,15745-R,0.419801,77,5086.0,23876-R
6423-S,sportal,2023-01-14,202301,['STA/Katja Kodba'],152,0.619132,26,5729.0,13409-R,0.454061,57,429.0,13336-R,0.437926,40,1933.0,2299-R
6424-S,sportal,2023-01-14,202301,"['Pe. M.', 'Š. L.', 'STA/Katja Kodba']",780,0.31111,58,2007.0,22542-R,0.301053,23,69.0,13332-R,0.293924,60,5634.0,18773-R
6425-S,svet,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",333,0.642791,59,3029.0,7539-R,0.55074,79,3112.0,7543-R,0.54847,53,341.0,18733-R
6426-S,sportal,2023-01-14,202301,['M. P.'],573,0.664483,55,286.0,13334-R,0.608044,54,1753.0,13355-R,0.59826,65,365.0,13336-R
6427-S,svet,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",294,0.551056,79,3052.0,7543-R,0.546529,67,252.0,7513-R,0.524685,34,281.0,18733-R
6428-S,trendi,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",522,0.697173,52,145.0,22528-R,0.634824,61,4523.0,22565-R,0.61916,52,3157.0,13374-R
6429-S,svet,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",238,0.493029,64,194.0,7513-R,0.484971,77,2994.0,7543-R,0.480837,51,4011.0,2320-R
6430-S,sportal,2023-01-14,202301,"['M. P.', 'STA/Katja Kodba']",339,0.554853,49,5710.0,13412-R,0.544815,60,255.0,13336-R,0.518631,56,221.0,18733-R
6431-S,sportal,2023-01-14,202301,"['M. P.', 'STA/Katja Kodba']",425,0.615193,42,261.0,13338-R,0.565855,50,217.0,18733-R,0.548602,52,392.0,22529-R
6432-S,svet,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",174,0.582808,67,186.0,7513-R,0.435287,78,2986.0,7543-R,0.400977,71,215.0,18733-R
6433-S,sportal,2023-01-14,202301,['STA/Katja Kodba'],661,0.54486,65,242.0,13336-R,0.540279,71,3196.0,22555-R,0.536803,64,3996.0,2320-R
6434-S,sportal,2023-01-14,202301,['M. P.'],403,0.508116,70,3120.0,13374-R,0.50564,82,191.0,18733-R,0.503565,69,146.0,13334-R
6435-S,planet-tv,2023-01-14,202301,['E. R.'],386,0.489482,58,3117.0,13374-R,0.48353,70,4483.0,22565-R,0.47452,65,1184.0,18738-R
6436-S,sportal,2023-01-14,202301,['Pe. M.'],304,0.557962,58,198.0,13336-R,0.474181,25,164.0,18733-R,0.46922,72,3152.0,22555-R
6437-S,slovenija,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",534,0.511743,67,1699.0,2299-R,0.4928,70,1257.0,2289-R,0.489634,73,4017.0,2322-R
6438-S,slovenija,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",69,0.324505,61,145.0,18733-R,0.294806,69,3133.0,22555-R,0.292486,55,5383.0,18772-R
6439-S,svet,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",244,0.772825,66,8.0,18732-R,0.509983,81,2891.0,7543-R,0.496559,82,120.0,18733-R
6440-S,sportal,2023-01-14,202301,"['S. K.', 'Pe. M.']",634,0.278559,50,146.0,13337-R,0.242208,62,1225.0,2292-R,0.214584,53,1763.0,22542-R
6441-S,slovenija,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",388,0.546839,65,4459.0,7566-R,0.545217,38,84.0,18733-R,0.535538,68,55.0,7513-R
6442-S,slovenija,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",477,0.573757,66,1135.0,2291-R,0.572975,55,2575.0,2308-R,0.57026,54,1562.0,2299-R
6443-S,svet,2023-01-14,202301,"['K. M.', 'A. P. K.', 'STA/Katja Kodba']",1507,0.710097,69,2765.0,7543-R,0.689559,68,5695.0,7579-R,0.670109,59,4371.0,7567-R
6444-S,slovenija,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",193,0.865864,7,28.0,2286-R,0.495347,37,5224.0,18772-R,0.491002,69,2974.0,22555-R
6445-S,slovenija,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",80,0.347287,41,2727.0,18755-R,0.345103,36,5206.0,18772-R,0.340074,75,5749.0,2351-R
6446-S,sportal,2023-01-14,202301,['M. P.'],205,0.407284,46,4410.0,13400-R,0.400936,50,5556.0,13415-R,0.392454,47,5680.0,13417-R
6447-S,svet,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",203,0.34899,62,1176.0,2293-R,0.338585,67,4311.0,7566-R,0.334982,68,5717.0,2351-R
6448-S,sportal,2023-01-14,202301,"['S. K.', 'Pe. M.', 'STA/Katja Kodba']",466,0.556996,59,4194.0,13397-R,0.553317,68,4309.0,7566-R,0.532795,61,2656.0,13369-R
6449-S,sportal,2023-01-14,202301,['Š. L.'],620,0.642299,49,889.0,13348-R,0.632116,53,5524.0,13415-R,0.617538,62,3850.0,13388-R
6450-S,sportal,2023-01-14,202301,['STA/Katja Kodba'],299,0.520657,71,5701.0,2351-R,0.515467,51,4180.0,13397-R,0.511631,81,2691.0,7543-R
6451-S,svet,2023-01-14,202301,"['K. M.', 'STA/Katja Kodba']",227,0.602168,53,578.0,7516-R,0.549113,51,3687.0,2320-R,0.541764,79,2670.0,7543-R
6452-S,sportal,2023-01-14,202301,['Š. L.'],731,0.670023,68,4151.0,13397-R,0.630411,69,4266.0,7566-R,0.616202,74,5672.0,2351-R
6453-S,slovenija,2023-01-14,202301,"['K. M.', 'Planet TV']",177,0.403733,71,2049.0,18747-R,0.382913,65,4254.0,7566-R,0.371595,75,54.0,22529-R
6454-S,sportal,2023-01-14,202301,"['S. K.', 'Pe. M.']",577,0.534587,78,2833.0,22555-R,0.525591,69,3633.0,2320-R,0.523418,75,4424.0,13401-R
6455-S,sportal,2023-01-14,202301,['Sportal'],521,0.494259,44,5311.0,13415-R,0.487476,73,2709.0,22555-R,0.461492,73,3849.0,22564-R
6456-S,sportal,2023-01-14,202301,['Rok Plestenjak'],6348,0.822959,58,1327.0,18745-R,0.734606,60,3971.0,13397-R,0.720578,61,2552.0,18757-R
6457-S,planet-tv,2023-01-14,202301,['E. R.'],426,0.472922,57,2409.0,2316-R,0.467094,43,811.0,2294-R,0.459441,41,1056.0,2299-R
6458-S,planet-tv,2023-01-14,202301,['E. R.'],624,0.616408,65,1133.0,18745-R,0.590537,64,578.0,13349-R,0.590416,69,3892.0,7566-R
6459-S,planet-tv,2023-01-14,202301,['E. R.'],455,0.543178,36,1131.0,18745-R,0.500145,74,5296.0,2351-R,0.494268,46,2356.0,18757-R
6460-S,sportal,2023-01-13,202301,['Pe. M.'],73,0.36245,49,3691.0,13397-R,0.330677,54,2153.0,13369-R,0.302972,69,2419.0,22555-R
6461-S,avtomoto,2023-01-13,202301,['Gregor Pavšič'],224,0.541675,23,220.0,22532-R,0.425639,47,3266.0,13386-R,0.421451,69,2396.0,22555-R
6462-S,sportal,2023-01-13,202301,"['R. P.', 'Š. L.']",214,0.387087,69,2387.0,22555-R,0.375447,48,1056.0,22542-R,0.372453,68,3527.0,22564-R
6463-S,avtomoto,2023-01-13,202301,['Gregor Pavšič'],1039,0.415421,64,3747.0,7566-R,0.412845,71,5153.0,2351-R,0.402144,49,910.0,2299-R
6464-S,kolumne,2023-01-13,202301,['Aljaž Pengov Bitenc'],916,0.636107,60,3741.0,7566-R,0.619832,72,5147.0,2351-R,0.60841,67,4973.0,22574-R
6465-S,slovenija,2023-01-13,202301,['R. K.'],1081,0.611792,78,2131.0,7543-R,0.594606,70,3735.0,7566-R,0.590288,76,5141.0,2351-R
6466-S,svet,2023-01-13,202301,['Aleš Žužek'],1078,0.562839,69,2341.0,22555-R,0.559431,56,1904.0,2308-R,0.555817,78,5134.0,2351-R
6467-S,sportal,2023-01-13,202301,"['S. K.', 'Š. L.']",394,0.506354,58,270.0,13347-R,0.46409,51,4937.0,13415-R,0.446879,63,3722.0,7566-R
6468-S,sportal,2023-01-13,202301,['R. P.'],282,0.440022,70,2265.0,22555-R,0.439087,63,396.0,2292-R,0.438973,51,934.0,22542-R
6469-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],82,0.268668,74,2259.0,22555-R,0.263095,68,3646.0,7566-R,0.262338,54,1993.0,13369-R
6470-S,sportal,2023-01-13,202301,['Pe. M.'],1605,0.352568,39,127.0,13345-R,0.329742,45,4462.0,13406-R,0.328777,54,3498.0,13397-R
6471-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],287,0.507098,44,5707.0,13422-R,0.502269,48,4825.0,13415-R,0.486734,66,1852.0,13365-R
6472-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",499,0.771176,70,306.0,2289-R,0.605119,76,4991.0,2351-R,0.593464,80,1407.0,2301-R
6473-S,svet,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",516,0.592032,66,3581.0,7566-R,0.583673,78,4987.0,2351-R,0.57113,66,325.0,2292-R
6474-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],333,0.573823,74,1976.0,7543-R,0.573646,65,3580.0,7566-R,0.573582,75,4986.0,2351-R
6475-S,sportal,2023-01-13,202301,"['J. L.', 'S. K.']",477,0.541803,55,6.0,13343-R,0.46531,65,1787.0,13365-R,0.437214,58,3417.0,13396-R
6476-S,svet,2023-01-13,202301,['A. Ž.'],526,0.550761,74,4949.0,2351-R,0.544122,62,3543.0,7566-R,0.531798,66,2156.0,22555-R
6477-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],407,0.631189,74,1884.0,7543-R,0.616521,74,4894.0,2351-R,0.61305,54,2901.0,2320-R
6478-S,slovenija,2023-01-13,202301,['Srdjan Cvjetović'],222,0.367886,49,5707.0,18784-R,0.3556,73,4862.0,2351-R,0.347753,67,3456.0,7566-R
6479-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",310,0.563084,63,191.0,2291-R,0.557749,46,618.0,2299-R,0.554997,38,373.0,2294-R
6480-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],197,0.446672,67,2063.0,22555-R,0.440583,67,3203.0,22564-R,0.434863,61,71.0,18738-R
6481-S,sportal,2023-01-13,202301,['A. T. K.'],208,0.349815,52,2855.0,2320-R,0.346975,51,2088.0,7547-R,0.345884,67,2055.0,22555-R
6482-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",257,0.374541,55,297.0,2293-R,0.373458,65,3432.0,7566-R,0.371119,73,4838.0,2351-R
6483-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],266,0.398442,46,4645.0,13415-R,0.380533,48,3302.0,13396-R,0.375867,42,1606.0,2308-R
6484-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",476,0.79747,57,139.0,2291-R,0.705707,43,1579.0,2308-R,0.662723,45,1919.0,2316-R
6485-S,digisvet,2023-01-13,202301,['Matic Tomšič'],600,0.623268,67,3395.0,7566-R,0.597604,74,4801.0,2351-R,0.539568,49,116.0,2289-R
6486-S,sportal,2023-01-13,202301,['S. K.'],287,0.478323,68,2005.0,22555-R,0.474372,54,2805.0,2320-R,0.46121,49,5489.0,13422-R
6487-S,trendi,2023-01-13,202301,"['Planet TV', 'Na. R.']",333,0.504246,39,631.0,18745-R,0.471652,75,4796.0,2351-R,0.470987,64,3390.0,7566-R
6488-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",614,0.908764,52,130.0,2292-R,0.693017,56,122.0,2291-R,0.686086,37,549.0,2299-R
6489-S,sportal,2023-01-13,202301,"['S. K.', 'STA/Katja Kodba']",117,0.35913,60,111.0,2291-R,0.356761,43,293.0,2294-R,0.352724,43,1929.0,13374-R
6490-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",334,0.858987,42,4.0,7520-R,0.551189,67,4700.0,7579-R,0.536016,81,1770.0,7543-R
6491-S,svet,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",329,0.526287,62,1883.0,2316-R,0.517934,54,1543.0,2308-R,0.51692,71,4693.0,7579-R
6492-S,sportal,2023-01-13,202301,['S. K.'],810,0.36729,60,597.0,18745-R,0.331695,62,100.0,2292-R,0.331311,57,638.0,22542-R
6493-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",487,0.652536,44,42.0,2289-R,0.57088,67,1143.0,2301-R,0.559024,75,2983.0,2328-R
6494-S,slovenija,2023-01-13,202301,"['Planet TV', 'I. H.', 'STA/Katja Kodba']",525,0.761616,64,35.0,2289-R,0.597948,72,1136.0,2301-R,0.585518,74,4720.0,2351-R
6495-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],191,0.364925,37,4172.0,18772-R,0.362996,75,5401.0,13421-R,0.356577,68,1922.0,22555-R
6496-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",557,0.658031,76,2823.0,7554-R,0.641353,77,4715.0,2351-R,0.630832,61,3309.0,7566-R
6497-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",230,0.362273,63,1835.0,7544-R,0.3302,75,4712.0,2351-R,0.328692,58,27.0,2289-R
6498-S,trendi,2023-01-13,202301,['N. V.'],141,0.454119,61,1905.0,22555-R,0.447267,26,4155.0,18772-R,0.420351,36,574.0,22542-R
6499-S,svet,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",430,0.555851,54,1803.0,2316-R,0.538787,49,205.0,2294-R,0.520312,56,31.0,2292-R
6500-S,svet,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",244,0.481108,76,4691.0,2351-R,0.478413,48,448.0,2299-R,0.472698,64,3285.0,7566-R
6501-S,crna-kronika,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",105,0.286748,60,148.0,2293-R,0.28168,66,3283.0,7566-R,0.262107,54,446.0,2299-R
6502-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",454,0.584926,69,3280.0,7566-R,0.578688,76,4686.0,2351-R,0.523118,67,1.0,2289-R
6503-S,slovenija,2023-01-13,202301,"['I. H.', 'STA/Katja Kodba']",354,0.485779,84,4680.0,2351-R,0.447899,81,3274.0,7566-R,0.440197,79,5757.0,2361-R
6504-S,sportal,2023-01-13,202301,"['B. B.', 'S. K.', 'STA/Katja Kodba']",815,0.168017,49,4177.0,18773-R,0.165843,44,550.0,22542-R,0.156672,57,12.0,2292-R
6505-S,slovenija,2023-01-13,202301,['STA'],782,0.92906,55,132.0,2293-R,0.539245,68,3267.0,7566-R,0.510562,55,430.0,2299-R
6506-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],147,0.351845,63,3267.0,7566-R,0.349819,41,430.0,2299-R,0.347199,52,11.0,2292-R
6507-S,sportal,2023-01-13,202301,"['M. P.', 'STA/Katja Kodba']",538,0.669545,58,4360.0,13412-R,0.649252,60,2659.0,2320-R,0.626521,58,293.0,13355-R
6508-S,planet-tv,2023-01-13,202301,['Planet TV'],297,0.589243,41,526.0,22542-R,0.541809,69,1857.0,22555-R,0.4934,43,2345.0,22556-R
6509-S,slovenija,2023-01-13,202301,['D.K.'],398,0.53733,74,1064.0,2301-R,0.519009,76,4648.0,2351-R,0.517409,76,2904.0,2328-R
6510-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],83,0.221108,38,280.0,13355-R,0.204257,61,4149.0,2345-R,0.193449,53,2994.0,7560-R
6511-S,slovenija,2023-01-13,202301,"['K. M.', 'STA/Katja Kodba']",273,0.452134,73,1776.0,2317-R,0.359619,74,2891.0,2328-R,0.348077,77,1051.0,2301-R
6512-S,svet,2023-01-13,202301,"['D.K.', 'STA/Katja Kodba']",120,0.409241,47,3101.0,13397-R,0.408238,70,2969.0,22564-R,0.391336,45,498.0,22542-R
6513-S,planet-tv,2023-01-13,202301,['Planet TV'],260,0.347753,61,3213.0,7566-R,0.338466,74,4619.0,2351-R,0.338159,78,1609.0,7543-R
6514-S,slovenija,2023-01-13,202301,['D.K.'],447,0.83198,37,119.0,2294-R,0.653103,40,1377.0,2308-R,0.651498,58,1717.0,2316-R
6515-S,planet-tv,2023-01-13,202301,['Planet TV'],205,0.386878,73,4606.0,2351-R,0.384967,64,3200.0,7566-R,0.35049,70,1831.0,7546-R
6516-S,svet,2023-01-13,202301,['A. Ž.'],751,0.629433,61,3198.0,7566-R,0.602645,69,4604.0,2351-R,0.601228,73,1594.0,7543-R
6517-S,,2023-01-13,202301,['STA/Katja Kodba'],85,0.215559,38,226.0,13355-R,0.201584,58,4095.0,2345-R,0.193449,52,2940.0,7560-R
6518-S,sportal,2023-01-13,202301,['A. T. K.'],60,0.183751,73,5254.0,13421-R,0.177685,61,2703.0,13388-R,0.177574,66,1404.0,13365-R
6519-S,slovenija,2023-01-13,202301,['D.K.'],249,0.310608,75,4561.0,2351-R,0.306713,63,3155.0,7566-R,0.304119,78,5638.0,2361-R
6520-S,slovenija,2023-01-13,202301,"['K. M.', 'STA/Katja Kodba']",409,0.554028,51,310.0,2299-R,0.539833,52,65.0,2294-R,0.539697,77,4553.0,2351-R
6521-S,svet,2023-01-13,202301,['A. Ž.'],248,0.449173,70,4461.0,7579-R,0.446601,74,1531.0,7543-R,0.433552,54,3137.0,7567-R
6522-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],384,0.525084,61,3994.0,18772-R,0.520754,67,1744.0,22555-R,0.491695,64,3131.0,7566-R
6523-S,svet,2023-01-13,202301,['A. Ž.'],206,0.410253,58,1580.0,2316-R,0.407769,66,898.0,7530-R,0.40718,56,3137.0,2337-R
6524-S,slovenija,2023-01-13,202301,"['K. M.', 'STA/Katja Kodba']",182,0.31521,74,4397.0,13417-R,0.311136,71,4130.0,13411-R,0.309218,75,3058.0,7566-R
6525-S,sportal,2023-01-13,202301,['Pe. M.'],167,0.314327,41,334.0,22542-R,0.302754,47,3961.0,18773-R,0.283626,32,293.0,18745-R
6526-S,slovenija,2023-01-13,202301,['A. K.'],234,0.283767,74,3117.0,13400-R,0.268666,74,5299.0,18784-R,0.254217,75,4387.0,13417-R
6527-S,sportal,2023-01-13,202301,['J. L.'],506,0.583173,61,2931.0,13397-R,0.582281,61,5748.0,22585-R,0.578873,65,1288.0,13365-R
6528-S,slovenija,2023-01-13,202301,"['K. M.', 'STA/Katja Kodba']",528,0.827963,58,208.0,2299-R,0.628253,68,1221.0,2308-R,0.620815,71,1462.0,2315-R
6529-S,sportal,2023-01-13,202301,"['A. T. K.', 'S. K.']",604,0.106318,61,2448.0,18759-R,0.104707,57,3944.0,18773-R,0.100584,53,317.0,22542-R
6530-S,slovenija,2023-01-13,202301,['K. M.'],78,0.258809,69,309.0,22542-R,0.225463,68,3936.0,18773-R,0.221862,77,2780.0,22564-R
6531-S,slovenija,2023-01-13,202301,"['K. M.', 'STA/Katja Kodba']",578,0.532579,73,4391.0,2351-R,0.531017,59,148.0,2299-R,0.519072,63,2985.0,7566-R
6532-S,posel-danes,2023-01-13,202301,['A. K.'],411,0.521148,45,109.0,2298-R,0.345622,43,1517.0,2317-R,0.290117,74,4376.0,2351-R
6533-S,svet,2023-01-13,202301,['K. M.'],212,0.440655,76,1351.0,7543-R,0.415246,66,4281.0,7579-R,0.40347,48,1131.0,2308-R
6534-S,slovenija,2023-01-13,202301,"['K. M.', 'STA/Katja Kodba']",952,0.583235,69,5653.0,22585-R,0.581401,70,2704.0,22564-R,0.57829,70,2951.0,7566-R
6535-S,avtomoto,2023-01-13,202301,['Gašper Pirman'],676,0.525245,67,2927.0,7566-R,0.519555,76,4333.0,2351-R,0.513597,56,5629.0,22585-R
6536-S,sportal,2023-01-13,202301,['A. T. K.'],226,0.395044,43,4112.0,13415-R,0.394233,64,1139.0,13365-R,0.390031,53,2438.0,13388-R
6537-S,planet-tv,2023-01-13,202301,['E. R.'],297,0.473663,64,2886.0,7566-R,0.460347,71,4292.0,2351-R,0.442122,47,2771.0,13397-R
6538-S,planet-tv,2023-01-13,202301,['E. R.'],187,0.493246,47,5588.0,22585-R,0.477557,68,1499.0,22555-R,0.460992,71,2806.0,22565-R
6539-S,sportal,2023-01-13,202301,"['S. K.', 'STA/Katja Kodba']",383,0.515851,64,2883.0,7566-R,0.513775,51,1230.0,13369-R,0.497565,46,2768.0,13397-R
6540-S,slovenija,2023-01-13,202301,['A. K.'],220,0.347593,58,1398.0,2316-R,0.345798,64,1124.0,13365-R,0.3446,59,5588.0,18790-R
6541-S,slovenija,2023-01-13,202301,"['Planet TV', 'K. M.', 'Vitomir Petrović']",194,0.52169,61,2882.0,7566-R,0.504638,75,4288.0,2351-R,0.465437,52,1229.0,13369-R
6542-S,slovenija,2023-01-13,202301,"['K. M.', 'STA/Katja Kodba']",72,0.243139,71,694.0,7530-R,0.22939,47,2343.0,13386-R,0.226348,52,1207.0,13369-R
6543-S,trendi,2023-01-13,202301,,1441,0.637074,65,2826.0,7566-R,0.618331,78,4232.0,2351-R,0.612026,77,1457.0,7546-R
6544-S,sportal,2023-01-13,202301,"['Jaka Lopatič', 'R. P.']",1600,0.65192,54,175.0,13358-R,0.648156,62,2821.0,7566-R,0.646524,47,5523.0,22585-R
6545-S,svet,2023-01-13,202301,"['K. M.', 'I. H.', 'STA/Katja Kodba']",1029,0.56349,81,1215.0,7543-R,0.541649,65,4145.0,7579-R,0.519871,53,2821.0,7567-R
6546-S,sportal,2023-01-13,202301,['STA/Katja Kodba'],166,0.471369,34,3680.0,18772-R,0.464955,71,2570.0,22564-R,0.461765,68,2817.0,7566-R
6547-S,avtomoto,2023-01-13,202301,['Gregor Pavšič'],215,0.421677,56,1332.0,2316-R,0.384988,55,650.0,2302-R,0.384915,73,4222.0,2351-R
6548-S,sportal,2023-01-13,202301,,1174,0.582695,70,2813.0,7566-R,0.578941,80,4219.0,2351-R,0.567841,82,5296.0,2361-R
6549-S,trendi,2023-01-13,202301,['K. M.'],396,0.707266,53,76.0,22542-R,0.495335,64,5496.0,22585-R,0.495194,72,1407.0,22555-R
6550-S,svet,2023-01-13,202301,"['K. M.', 'STA/Katja Kodba']",218,0.420636,41,963.0,2308-R,0.414827,79,5270.0,2361-R,0.409596,30,1204.0,2315-R
6551-S,slovenija,2023-01-13,202301,"['K. M.', 'STA/Katja Kodba']",287,0.683208,54,5649.0,2367-R,0.598866,51,1291.0,2316-R,0.54735,53,3601.0,2343-R
6552-S,sportal,2023-01-13,202301,['Sportal'],434,0.311675,54,2060.0,2320-R,0.310311,72,1260.0,22555-R,0.297747,72,2400.0,22564-R
6553-S,sportal,2023-01-13,202301,['Jaka Lopatič'],899,0.57779,69,2646.0,7566-R,0.573142,83,4052.0,2351-R,0.564176,87,1042.0,7543-R
6554-S,sportal,2023-01-12,202301,['R. P.'],278,0.322816,65,601.0,13365-R,0.322666,66,2112.0,22564-R,0.320219,61,5061.0,22585-R
6555-S,svet,2023-01-12,202301,['A. P. K.'],209,0.539667,63,2334.0,7566-R,0.521375,74,3740.0,2351-R,0.500391,54,2219.0,13397-R
6556-S,avtomoto,2023-01-12,202301,['Gregor Pavšič'],577,0.517018,48,5026.0,22585-R,0.512389,65,2324.0,7566-R,0.510579,68,937.0,22555-R
6557-S,trendi,2023-01-12,202301,['N. V.'],75,0.351276,69,2312.0,7566-R,0.350081,66,5206.0,7592-R,0.34473,76,3718.0,2351-R
6558-S,sportal,2023-01-12,202301,"['R. P.', 'STA/Katja Kodba']",293,0.567227,48,5012.0,22585-R,0.533175,72,4916.0,2365-R,0.532915,54,776.0,18757-R
6559-S,sportal,2023-01-12,202301,['Špela Lenart'],893,0.630161,48,617.0,13368-R,0.576351,43,3523.0,13415-R,0.55308,65,2308.0,7566-R
6560-S,sportal,2023-01-12,202301,['STA/Katja Kodba'],208,0.36551,60,819.0,2316-R,0.347352,69,125.0,2301-R,0.347035,67,2303.0,7566-R
6561-S,svet,2023-01-12,202301,['Aleš Žužek'],656,0.584213,61,616.0,7539-R,0.458244,63,2303.0,7566-R,0.449277,67,3709.0,2351-R
6562-S,svet,2023-01-12,202301,"['Aleš Žužek', 'video: Gaja Hanuna']",840,0.518007,68,2296.0,7566-R,0.502431,42,942.0,7547-R,0.498068,58,812.0,2316-R
6563-S,sportal,2023-01-12,202301,"['R. P.', 'STA/Katja Kodba']",184,0.330578,70,4340.0,13421-R,0.321857,48,3463.0,13415-R,0.317136,47,802.0,13374-R
6564-S,slovenija,2023-01-12,202301,['STA/Katja Kodba'],382,0.565904,60,763.0,2316-R,0.562216,71,3653.0,2351-R,0.554848,55,3110.0,18772-R
6565-S,sportal,2023-01-12,202301,['Š. L.'],743,0.70738,45,527.0,13368-R,0.633858,62,460.0,13365-R,0.612893,70,4310.0,13421-R
6566-S,sportal,2023-01-12,202301,"['R. P.', 'STA/Katja Kodba']",280,0.423352,65,434.0,13365-R,0.41781,49,4894.0,22585-R,0.416151,49,2077.0,13397-R
6567-S,sportal,2023-01-12,202301,['STA/Katja Kodba'],579,0.573168,81,3593.0,2351-R,0.571303,72,2187.0,7566-R,0.555933,35,741.0,13374-R
6568-S,sportal,2023-01-12,202301,"['R. P.', 'STA/Katja Kodba']",290,0.486605,60,2053.0,13397-R,0.480471,70,1921.0,22564-R,0.475494,65,410.0,13365-R
6569-S,posel-danes,2023-01-12,202301,"['Planet TV', 'Vesna Marinac']",169,0.347723,58,2159.0,7566-R,0.330826,71,4738.0,2363-R,0.328692,59,298.0,2306-R
6570-S,sportal,2023-01-12,202301,"['Sportal', 'STA/Katja Kodba']",835,0.382557,55,1551.0,13385-R,0.305474,53,2042.0,13397-R,0.3048,50,1640.0,13386-R
6571-S,slovenija,2023-01-12,202301,"['Planet TV', 'I. H.', 'STA/Katja Kodba']",360,0.577273,85,31.0,2303-R,0.472198,72,631.0,2316-R,0.469926,74,4129.0,2355-R
6572-S,sportal,2023-01-12,202301,['STA/Katja Kodba'],604,0.554912,77,3518.0,2351-R,0.551849,65,2112.0,7566-R,0.544391,47,288.0,2308-R
6573-S,sportal,2023-01-12,202301,"['S. K.', 'STA/Katja Kodba']",224,0.445231,68,707.0,22555-R,0.431567,43,3309.0,13415-R,0.427492,70,1847.0,22564-R
6574-S,slovenija,2023-01-12,202301,"['I. H.', 'STA/Katja Kodba']",94,0.326209,72,4660.0,2363-R,0.304695,61,4993.0,2368-R,0.302046,64,3235.0,18777-R
6575-S,svet,2023-01-12,202301,"['I. H.', 'STA/Katja Kodba']",353,0.434264,59,595.0,2316-R,0.432589,76,3485.0,2351-R,0.427756,51,255.0,2308-R
6576-S,sportal,2023-01-12,202301,"['R. P.', 'STA/Katja Kodba']",476,0.525056,54,587.0,2316-R,0.521622,56,3025.0,2346-R,0.502478,42,247.0,2308-R
6577-S,svet,2023-01-12,202301,['A. Ž.'],605,0.490412,69,398.0,7540-R,0.486707,69,692.0,7547-R,0.481985,71,2046.0,7566-R
6578-S,slovenija,2023-01-12,202301,"['I. H.', 'STA/Katja Kodba']",374,0.579552,66,4058.0,2355-R,0.575024,61,560.0,2316-R,0.571557,54,461.0,2315-R
6579-S,svet,2023-01-12,202301,['A. P. K.'],304,0.662734,51,4746.0,22585-R,0.634129,67,657.0,22555-R,0.631541,67,1797.0,22564-R
